,protein.Accession,gene_symbol,pred_prob,protein_probability,soft_label,hard_label,mRNA_TPM,degree
17099,O43255,SIAH2,0.1543370634317398,0.0,0.130792632,0.0,2.631593078,6.169925001442312
17100,Q04756,HGFAC,0.1741815060377121,0.259120917,0.22968097,0.0,0.085698357,5.700439718141092
17101,P50238,CRIP1,0.29979944229125977,0.0,0.824003857,1.0,3.698572927,4.247927513443585
17103,P62280,RPS11,0.85218745470047,0.922152948,0.855977405,1.0,8.394665652,9.4655664048094
17105,O00194,RAB27B,0.1686224639415741,0.0,0.999997492,1.0,1.792715973,5.807354922057604
17111,Q70Z53,FRA10AC1,0.2403119057416916,0.219045407,0.23192984,0.0,1.996961392,4.700439718141092
17112,Q8WXU2,DNAAF4,0.1818128228187561,0.191256592,0.190239817,0.0,0.138038825,6.599912842187128
17114,Q96J77,TPD52L3,0.36242690682411194,0.155374855,0.163100809,0.0,0.0,2.584962500721156
17115,Q96QS6,PSKH2,0.44738706946372986,0.84708931,0.185900393,0.0,0.0,4.0
17116,Q8N5W9,RFLNB,0.4608081579208374,0.905693323,0.272659964,0.0,3.247032972,2.321928094887362
17117,O60678,PRMT3,0.30719444155693054,0.430676828,0.183737325,0.0,1.213190925,6.727920454563199
17118,Q96B42,TMEM18,0.13091614842414856,0.0,0.0,0.0,3.618920285,0.0
17120,O00230,CORT,0.13826188445091248,0.0,0.2418278,0.0,0.787075732,6.357552004618084
17123,Q9P298,HIGD1B,0.16876927018165588,0.0,0.166550815,0.0,0.0,4.700439718141092
17124,Q8IUC0,KRTAP13-1,0.13680599629878998,0.0,0.036664963,0.0,0.0,5.426264754702098
17127,Q13263,TRIM28,0.9367489814758301,0.999933363,0.999997438,1.0,7.066940117,9.417852514885897
17128,Q9P0S9,TMEM14C,0.15261583030223846,0.0,0.997037089,1.0,3.799782508,5.169925001442312
17131,P10163,PRB4,0.13930964469909668,0.0,0.0,0.0,0.0,4.700439718141092
17132,Q8TAF8,LHFPL5,0.13091614842414856,0.0,0.066172603,0.0,0.112123117,0.0
17133,P30044,PRDX5,0.9118050932884216,0.999999997,0.999999998,1.0,5.514238824,6.459431618637297
17134,Q9UMY1,NOL7,0.16211847960948944,0.0,0.0,0.0,3.525473034,6.491853096329675
17136,O15432,SLC31A2,0.16373196244239807,0.0,0.284913559,0.0,2.329696516,4.754887502163468
17137,Q9UFC0,LRWD1,0.7893426418304443,0.909685941,0.755258207,1.0,3.767426666,5.459431618637297
17138,P09651,HNRNPA1,0.9389818906784058,1.0,1.0,1.0,7.889894296,8.994353436858859
17141,Q86YQ2,BPIFA4P,0.13091614842414856,0.0,0.128682293,0.0,0.0,0.0
17142,Q9BR10,SPATA25,0.14404882490634918,0.0,0.198036932,0.0,3.173833249,4.954196310386875
17144,O75251,NDUFS7,0.2652180790901184,0.0,0.853179016,1.0,3.751296304,7.734709620225838
17146,P59646,FXYD4,0.13091614842414856,0.0,0.0,0.0,0.251780165,0.0
17147,O15446,POLR1G,0.29100552201271057,0.151787212,0.83807152,1.0,5.695660485,7.636624620543649
17148,P35573,AGL,0.4150010943412781,0.246850165,0.786712611,1.0,1.492317226,6.321928094887363
17149,Q92995,USP13,0.8490515351295471,0.928301146,0.795877601,1.0,1.012097021,6.918863237274595
17150,Q15053,KIAA0040,0.13091614842414856,0.0,0.0,0.0,3.287901524,0.0
17152,Q9H0H9,CYP4F30P,0.13091614842414856,0.0,0.085906771,0.0,0.0,0.0
17156,Q07352,ZFP36L1,0.13091614842414856,0.0,0.254677977,0.0,6.781666405,0.0
17157,Q5T752,LCE1D,0.13518700003623962,0.0,0.149486175,0.0,0.0,5.392317422778761
17158,Q9UBB4,ATXN10,0.5312642455101013,0.901681033,0.971414145,1.0,1.920334633,5.491853096329675
17160,O00624,SLC17A2,0.13509738445281982,0.0,0.219231362,0.0,0.0,4.169925001442312
17161,Q3C1V1,C11orf91,0.1339062750339508,0.0,0.279343985,0.0,2.618820731,3.321928094887362
17162,O95800,GPR75,0.14353123307228088,0.0,0.088820189,0.0,2.532505815,4.247927513443585
17165,Q8N7Q2,CELF2-AS1,0.13091614842414856,0.0,0.027690032,0.0,0.0,0.0
17168,Q6AZW8,ZNF660,0.2118958681821823,0.0,0.078885455,0.0,0.04592459,2.0
17169,P60412,KRTAP10-11,0.14008478820323944,0.0,0.073957721,0.0,0.0,5.247927513443585
17170,P55347,PKNOX1,0.2603286802768707,0.0,0.241726653,0.0,1.521124834,5.977279923499917
17171,O75909,CCNK,0.16402696073055267,0.0,0.99315091,1.0,3.535891832,7.2761244052742375
17173,Q9UHT4,0,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17177,Q9Y283,INVS,0.22281238436698914,0.340869179,0.230940822,0.0,0.625133614,6.658211482751795
17178,Q6RSH7,VHLL,0.17065341770648956,0.0,0.0,0.0,0.400422123,2.807354922057604
17180,O95460,MATN4,0.18011099100112915,0.130057152,0.285695423,0.0,0.288536769,0.0
17182,O43915,VEGFD,0.20429755747318268,0.137987262,0.093543669,0.0,0.058886159,6.599912842187128
17183,P28039,AOAH,0.15607982873916626,0.0,0.298507014,0.0,0.478429832,3.584962500721156
17185,Q96I82,KAZALD1,0.2441980391740799,0.284938201,0.252789293,0.0,3.613292703,2.807354922057604
17187,Q96LW2,RSKR,0.14268821477890015,0.0,0.167254498,0.0,1.188454843,2.584962500721156
17188,Q9Y644,RFNG,0.14177292585372925,0.0,0.198440732,0.0,4.269051665,4.247927513443585
17189,Q9HCT0,FGF22,0.22680838406085968,0.199304439,0.083934518,0.0,0.55872082,8.159871336778389
17190,A8MWX3,WASH4P,0.5986523628234863,0.924662984,0.749032219,1.0,1.839127719,0.0
17192,Q5JPF3,ANKRD36C,0.17117366194725037,0.307260299,0.826619115,1.0,2.81748788,3.700439718141092
17193,Q9NR48,ASH1L,0.3440108299255371,0.487375824,0.80556913,1.0,1.904730608,6.9886846867721655
17194,P10075,GLI4,0.14854705333709717,0.0,0.075576647,0.0,3.326565737,3.9068905956085187
17196,Q8NGH5,OR56A1,0.14127881824970245,0.0,0.072837483,0.0,0.0,4.954196310386875
17198,A6NIK2,LRRC10B,0.18528927862644196,0.368771574,0.029840374,0.0,0.0,4.807354922057604
17199,Q9UKM9,RALY,0.9395008087158203,0.999715789,0.999982601,1.0,3.478484387,6.820178962415188
17200,Q5T601,ADGRF1,0.25010669231414795,0.454144585,0.245353702,0.0,2.171952728,3.700439718141092
17204,P62750,RPL23A,0.83735591173172,0.999987168,0.999701651,1.0,7.374721121,9.228818690495881
17205,Q96M66,0,0.13091614842414856,0.0,0.214983595,0.0,0.0,0.0
17206,P18825,ADRA2C,0.15765978395938873,0.0,0.27460681,0.0,0.143605891,6.285402218862249
17207,Q9NRG7,SDR39U1,0.14732103049755096,0.0,0.717346186,1.0,5.004499524,4.0
17210,Q86VY9,TMEM200A,0.21414797008037567,0.0,0.183511026,0.0,0.071585622,4.392317422778761
17212,P60893,GPR85,0.20760855078697205,0.577728812,0.149828856,0.0,0.914428159,4.459431618637297
17213,O15482,TEX28; TEX28P1; TEX28P2,0.13953061401844025,0.0,0.298853665,0.0,0.0,3.4594316186372973
17217,P49903,SEPHS1,0.6860651969909668,0.999995687,0.999960871,1.0,2.724672281,5.426264754702098
17220,O60309,LRRC37A3,0.3296634554862976,0.75122902,0.80069091,1.0,0.84937297,4.392317422778761
17221,Q8N488,RYBP,0.14566753804683685,0.0,0.290943868,0.0,2.036577513,6.442943495848728
17222,Q5JZY3,EPHA10,0.7744196653366089,0.974595448,0.7454962,1.0,1.57536076,4.807354922057604
17225,Q92629,SGCD,0.15683309733867645,0.0,0.257214304,0.0,0.000374712,6.507794640198696
17226,P31947,SFN,0.9393377304077148,0.999999991,0.999999901,1.0,7.640032592,7.426264754702098
17229,Q9NZY2,FAM30A,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17230,Q9H2U2,PPA2,0.907839834690094,0.99996771,0.999905,1.0,1.651105687,7.614709844115208
17231,Q6ZRP5,0,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17232,Q6ZS49,0,0.13091614842414856,0.0,0.049723055,0.0,0.0,0.0
17233,Q9P0K8,FOXJ2,0.14389222860336304,0.0,0.276446723,0.0,2.650296844,4.584962500721156
17235,Q8TEM1,NUP210,0.8769814968109131,0.962580644,0.957032132,1.0,1.929723589,7.366322214245816
17236,Q13190,STX5,0.40417736768722534,0.192363759,0.999999922,1.0,2.764680126,8.066089190457772
17237,P13349,MYF5,0.13692860305309296,0.0,0.086741456,0.0,0.0,6.807354922057604
17239,Q6L8G5,KRTAP5-10,0.1376088708639145,0.0,0.0,0.0,0.453601141,3.9068905956085187
17240,Q6DJT9,PLAG1,0.1740029901266098,0.0,0.151930511,0.0,0.719840599,4.954196310386875
17242,O76015,KRT38,0.8949578404426575,0.997196228,0.703911519,1.0,0.0,5.857980995127572
17244,P23258,TUBG1,0.9332324266433716,0.998880007,0.980135775,1.0,5.143454775,7.011227255423254
17246,O00170,AIP,0.763108491897583,0.999998905,0.889212414,1.0,2.637811111,5.584962500721156
17248,P0C264,SBK3,0.15042898058891296,0.0,0.193118038,0.0,1.205983053,2.584962500721156
17249,Q8NFQ8,TOR1AIP2,0.30609074234962463,0.0,0.994357211,1.0,2.989788936,4.392317422778761
17250,Q9Y4K1,CRYBG1,0.504502534866333,0.254136337,0.703783191,1.0,2.048002225,4.459431618637297
17251,Q7Z6I8,C5orf24,0.19996212422847748,0.415266942,0.252811173,0.0,3.008857801,3.584962500721156
17252,Q13939,CCIN,0.14311283826828003,0.0,0.252744182,0.0,1.003715031,3.584962500721156
17253,Q9Y2Z4,YARS2,0.507114052772522,0.182468495,0.771347189,1.0,2.284522846,7.05528243550119
17254,P0C7N5,OR8U9,0.13091614842414856,0.0,0.100460357,0.0,0.0,0.0
17255,Q9UHQ7,TCEAL9,0.13091614842414856,0.0,0.035894722,0.0,4.258786791,0.0
17257,O00110,OVOL3,0.37571725249290466,0.762629444,0.21020771,0.0,0.83714379,0.0
17259,P13569,CFTR,0.418382853269577,0.632733971,0.738239056,1.0,0.579463847,8.539158811108031
17261,Q9Y2R9,MRPS7,0.3835097551345825,0.155725111,0.900020892,1.0,4.849000448,9.276124405274238
17262,A6PVY3,FAM177B,0.13374073803424835,0.0,0.216960382,0.0,2.047734645,2.321928094887362
17263,P61371,ISL1,0.21174246072769165,0.23008949,0.170405728,0.0,2.296949139,8.0
17265,A6NF34,ANTXRL,0.6119533777236938,0.998579737,0.285625196,0.0,0.007639037,3.700439718141092
17266,O95868,LY6G6D,0.13987623155117035,0.0,0.065700931,0.0,0.0,6.044394119358453
17268,Q16186,ADRM1,0.3293289244174957,0.0,0.850388984,1.0,6.048688803,7.599912842187128
17269,O43934,MFSD11,0.14598695933818817,0.0,0.110719276,0.0,2.170457927,5.285402218862249
17272,Q96P88,GNRHR2,0.13091614842414856,0.0,0.0,0.0,0.93271936,0.0
17273,Q02040,AKAP17A,0.38452428579330444,0.430135532,0.168526688,0.0,4.819307166,5.491853096329675
17274,Q8IVU9,CABCOCO1,0.1341882348060608,0.0,0.268669126,0.0,0.016066133,4.459431618637297
17275,H3BU77,CCDC179,0.3220374882221222,0.0,0.05817327,0.0,0.0,2.0
17278,P04155,TFF1,0.20352478325366974,0.0,0.756693021,1.0,6.731997828,5.954196310386875
17279,Q9UIL4,KIF25,0.13091614842414856,0.0,0.285909463,0.0,0.033847124,0.0
17280,P01568,IFNA21,0.19135692715644836,0.308642566,0.131555544,0.0,0.0,7.098032082960526
17281,Q14802,FXYD3,0.2941228449344635,0.0,0.85348282,1.0,6.188717098,4.392317422778761
17282,Q9UJS0,SLC25A13,0.5583272576332092,0.295143679,0.999948924,1.0,1.753627347,5.954196310386875
17288,Q9Y613,FHOD1,0.7815769910812378,0.906142487,0.703796565,1.0,4.403437419,5.426264754702098
17289,Q8IXQ9,ETFBKMT,0.14332716166973114,0.0,0.193626674,0.0,0.603986492,4.459431618637297
17290,A4QN01,LINC01553,0.13091614842414856,0.0,0.038413289,0.0,0.0,0.0
17291,Q9Y3A3,MOB4,0.5447969436645508,0.811982192,0.84524409,1.0,1.939391532,5.78135971352466
17294,Q06643,LTB,0.5238816142082214,0.44465367,0.219698218,0.0,0.0,7.108524456778169
17295,P11229,CHRM1,0.25145837664604187,0.686857394,0.133703718,0.0,0.04997145,6.741466986401147
17296,Q8NGN7,OR10D4P,0.13091614842414856,0.0,0.135787328,0.0,0.0,0.0
17297,Q8WZA8,GCRG224,0.13091614842414856,0.0,0.255140139,0.0,0.0,0.0
17299,Q8TCZ7,LINC00308,0.13091614842414856,0.0,0.181848887,0.0,0.0,0.0
17300,Q7Z6Z6,PNPLA5,0.1451878696680069,0.0,0.224250607,0.0,0.0,3.700439718141092
17301,Q7Z2W4,ZC3HAV1,0.5699470043182373,0.921406482,0.952836108,1.0,2.587961559,7.467605550082998
17303,Q8WWR9,PPDPFL,0.1376088708639145,0.0,0.09192991,0.0,0.0,2.0
17304,P61009,SPCS3,0.9397222399711609,0.998574274,0.999994983,1.0,4.283491951,6.768184324776926
17305,A8MTJ3,GNAT3,0.7726202607154846,0.999999463,0.999993348,1.0,0.0,7.199672344836364
17308,Q9HAV4,XPO5,0.5317531228065491,0.185655226,0.989319308,1.0,2.871273687,7.022367813028454
17309,P16619,CCL3L1; CCL3L3,0.13672566413879395,0.0,0.116264832,0.0,0.0,6.459431618637297
17310,Q99798,ACO2,0.9355029463768005,0.999700115,0.999999934,1.0,3.328838145,8.787902559391432
17313,Q9H3K6,BOLA2; BOLA2B,0.8720142841339111,0.999999941,0.999985868,1.0,0.0,5.044394119358453
17315,P54852,EMP3,0.13091614842414856,0.0,0.277228615,0.0,4.515749824,0.0
17317,P56470,LGALS4,0.15384189784526825,0.0,0.856258873,1.0,6.210902737,7.754887502163468
17320,P43155,CRAT,0.34665530920028687,0.311615093,0.755514168,1.0,3.216988931,6.0
17322,O43609,SPRY1,0.4560951590538025,0.20519775,0.077478432,0.0,4.055145822,6.108524456778169
17324,Q9BSA4,TTYH2,0.14667899906635284,0.0,0.295066136,0.0,0.551515386,3.584962500721156
17325,Q6PJG6,BRAT1,0.4661426544189453,0.910017947,0.796049802,1.0,4.53728716,4.0
17326,Q6PCB6,ABHD17C,0.2126373052597046,0.0,0.788107482,1.0,2.672651552,3.9068905956085187
17327,P11172,UMPS,0.2714311480522156,0.501266074,0.959372283,1.0,3.163582288,7.6293566200796095
17328,Q9UK23,NAGPA,0.1954752802848816,0.530701886,0.769764337,1.0,4.067562741,4.700439718141092
17330,Q9Y314,NOSIP,0.8846688866615295,0.987683052,0.79651691,1.0,2.819385397,0.0
17331,P12532,CKMT1A; CKMT1B,0.24703404307365417,0.670406261,0.863696878,1.0,0.0,5.357552004618084
17334,Q8NAE3,LINC01555,0.13091614842414856,0.0,0.0,0.0,0.138549631,0.0
17336,Q8NGF3,OR51D1,0.13091614842414856,0.0,0.026033243,0.0,0.0,0.0
17339,Q14213,EBI3,0.3695799708366394,0.349641313,0.249505015,0.0,0.514183638,4.247927513443585
17340,Q8N5M1,ATPAF2,0.21238701045513153,0.0,0.855840649,1.0,1.391427963,5.882643049361842
17341,Q8WXF1,PSPC1,0.939029335975647,0.999927949,0.999901918,1.0,1.730117801,5.906890595608519
17342,Q9UJA2,CRLS1,0.1628451645374298,0.0,0.113526669,0.0,3.303091824,6.20945336562895
17343,Q96A65,EXOC4,0.4115297794342041,0.203031384,0.994893885,1.0,0.616775175,6.9886846867721655
17348,Q13491,GPM6B,0.13091614842414856,0.0,0.164671728,0.0,0.015917882,0.0
17349,Q9UBX5,FBLN5,0.13742399215698242,0.0,0.101890334,0.0,0.21487696,6.459431618637297
17350,Q8TBX8,PIP4K2C,0.49287161231040955,0.911791953,0.947502786,1.0,4.040849005,6.523561956057013
17351,Q92576,PHF3,0.4998793303966522,0.935631463,0.760972616,1.0,1.803901035,6.321928094887363
17353,Q6ZNG0,ZNF620,0.521763801574707,0.179704789,0.226612776,0.0,0.322055352,1.584962500721156
17355,Q8NEY3,SPATA4,0.16101503372192383,0.129918066,0.237697195,0.0,0.059325486,5.491853096329675
17356,P29275,ADORA2B,0.1762266457080841,0.363119134,0.0,0.0,1.502640489,7.108524456778169
17358,P0DN26,PPIAL4F,0.9269649386405945,0.997723839,0.714242427,1.0,0.0,0.0
17359,Q96J01,THOC3,0.882304310798645,0.934025364,0.830126888,1.0,0.961418163,6.3750394313469245
17360,Q15120,PDK3,0.13091614842414856,0.0,0.983307918,1.0,1.131289006,0.0
17361,P0C7P0,CISD3,0.26597103476524353,0.0,0.071574899,0.0,0.324525177,5.20945336562895
17362,Q5T160,RARS2,0.32561931014060974,0.0,0.942311181,1.0,1.618536118,7.339850002884624
17363,Q6UWN5,LYPD5,0.13609662652015686,0.0,0.299826574,0.0,0.39760807,5.044394119358453
17364,O75830,SERPINI2,0.8740334510803223,0.9999332,0.975547739,1.0,0.009035276,4.0
17365,Q9NWS8,RMND1,0.2095049023628235,0.259204062,0.830477031,1.0,1.345949033,0.0
17367,O75426,FBXO24,0.38576024770736694,0.714567606,0.28481825,0.0,0.463026986,3.584962500721156
17368,Q9NRI6,PYY2,0.13091614842414856,0.0,0.142321706,0.0,2.84366971,0.0
17369,Q8WXI9,GATAD2B,0.9066519141197205,0.998277261,0.721451439,1.0,0.219441053,7.05528243550119
17370,Q8NA19,L3MBTL4,0.19644327461719513,0.131230649,0.712316663,1.0,0.020958823,4.0
17373,Q9Y6W6,DUSP10,0.3938748836517334,0.184613489,0.15931302,0.0,2.378902041,5.169925001442312
17377,Q9H237,PORCN,0.13411904871463776,0.0,0.051363735,0.0,2.794172118,6.022367813028454
17381,Q8N690,DEFB119,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17382,Q8WY22,BRI3BP,0.13091614842414856,0.0,0.999977911,1.0,3.628912897,0.0
17384,Q8NH83,OR4A5,0.4384065568447113,0.25470727,0.090710623,0.0,0.0,3.700439718141092
17386,P12429,ANXA3,0.9397027492523193,0.999999976,0.999958137,1.0,2.923837828,5.129283016944966
17387,P48741,HSPA7,0.9316502809524536,0.999999696,0.999986648,1.0,1.577320382,0.0
17388,Q9Y672,ALG6,0.13091614842414856,0.0,0.120251572,0.0,1.546757753,0.0
17389,A0A1B0GVX0,LITAFD,0.13091614842414856,0.0,0.0,0.0,0.289939373,0.0
17390,O75348,ATP6V1G1,0.8990636467933655,0.999989392,0.999999492,1.0,4.244424428,6.554588851677638
17391,P49715,CEBPA,0.19951178133487701,0.0,0.037879864,0.0,4.920644612,8.618385502258606
17394,Q9Y4F9,RIPOR2,0.5317769050598145,0.878272891,0.80604011,1.0,0.208539244,0.0
17397,O95977,S1PR4,0.1995241641998291,0.15648704,0.2481986,0.0,1.530841171,6.022367813028454
17399,Q9NQL2,RRAGD,0.21694791316986084,0.0,0.97803168,1.0,0.832303617,6.6865005271832185
17401,P13500,CCL2,0.16599097847938538,0.0,0.0,0.0,4.541902217,9.330916878114618
17403,Q9UK32,RPS6KA6,0.5496543645858765,0.328973457,0.985304378,1.0,0.004534618,5.554588851677638
17404,A0A0A0MS15,IGHV3-49,0.9238113760948181,0.996394895,0.031090959,0.0,0.0,0.0
17406,A0A1B0GTI1,CCDC201,0.13091614842414856,0.0,0.179555587,0.0,0.0,0.0
17408,P57086,SCAND1,0.14500579237937927,0.0,0.0,0.0,4.980805723,5.129283016944966
17410,P08243,ASNS,0.27556511759757996,0.634928203,0.77505683,1.0,1.279638724,0.0
17411,Q96LQ0,PPP1R36,0.1730026751756668,0.204176668,0.179004198,0.0,0.049876332,3.4594316186372973
17412,P41208,CETN2,0.9163861274719238,0.991931111,0.999188269,1.0,5.216207721,7.636624620543649
17413,Q9H4K1,RIBC2,0.14329683780670166,0.0,0.108807365,0.0,0.590228145,6.247927513443585
17416,A0A075B6I1,IGLV4-60,0.13091614842414856,0.0,0.088097186,0.0,1.501645829,0.0
17417,Q9UMY4,SNX12,0.264173299074173,0.0,0.709009,1.0,3.777742104,5.087462841250339
17421,O43174,CYP26A1,0.14037847518920898,0.0,0.218443546,0.0,0.323057808,7.022367813028454
17422,A1L162,ERICH2,0.2868160903453827,0.339904004,0.088808665,0.0,0.070783543,2.807354922057604
17423,P13631,RARG,0.2414534091949463,0.0,0.217870601,0.0,3.2988599,6.857980995127572
17424,A0A0B4J276,TRAV25,0.13091614842414856,0.0,0.0,0.0,0.399939605,0.0
17425,Q5T742,ZNF22-AS1,0.20354939997196198,0.166415075,0.058107474,0.0,1.347246736,0.0
17430,Q658P3,STEAP3,0.40466296672821045,0.526513971,0.976890014,1.0,2.672718183,6.882643049361842
17431,Q5JRM2,CXorf66,0.2493724524974823,0.0,0.197621351,0.0,0.0,8.487840033823051
17433,Q8IVF7,FMNL3,0.3007304072380066,0.0,0.700497575,1.0,1.138265306,6.614709844115208
17434,Q9UID6,ZNF639,0.15295948088169098,0.0,0.2436574,0.0,3.51429434,3.584962500721156
17435,P06756,ITGAV,0.45876309275627136,0.173517666,0.995621144,1.0,1.741710397,7.960001932068081
17436,P42677,RPS27,0.13091614842414856,0.0,0.99945727,1.0,8.469690836,0.0
17437,Q9UIG5,PSORS1C1,0.23304371535778046,0.0,0.150129293,0.0,1.021906663,4.087462841250339
17438,Q8TDX5,ACMSD,0.16441228985786438,0.0,0.187961317,0.0,0.031326037,5.700439718141092
17439,Q6ZVH6,0,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17441,Q9Y4L1,HYOU1,0.9367499351501465,0.999467529,0.999999833,1.0,5.782445583,7.330916878114617
17442,Q9NP81,SARS2,0.28317734599113464,0.0,0.803933166,1.0,3.027332458,6.426264754702098
17446,Q9UKX3,MYH13,0.28628477454185486,0.350119143,0.706370881,1.0,0.0,5.459431618637297
17447,P10646,TFPI,0.16759620606899261,0.0,0.095443802,0.0,1.494078385,6.714245517666122
17448,Q68DY1,ZNF626,0.15135417878627777,0.0,0.261298208,0.0,0.008041767,2.807354922057604
17450,Q9HDB9,ERVK-5,0.13091614842414856,0.0,0.254920635,0.0,0.0,0.0
17451,Q6P656,CFAP161,0.14011166989803314,0.0,0.123650329,0.0,0.03943749,6.066089190457772
17452,P0DM35,MT1HL1,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17453,Q9UNK4,PLA2G2D,0.20028232038021088,0.0,0.144501346,0.0,0.424740368,6.266786540694901
17454,O75044,SRGAP2,0.8794080018997192,0.948812706,0.808551794,1.0,1.38346932,6.599912842187128
17456,A0A0B4J1U3,IGLV1-36,0.13091614842414856,0.0,0.100782395,0.0,0.0,0.0
17457,A0A8I5KQE6,RPSA2,0.9316508173942566,0.999999994,0.999999898,1.0,0.0,0.0
17458,P52742,ZNF135,0.5605123043060303,0.213402045,0.168343832,0.0,0.060269756,2.0
17462,Q7Z3B1,NEGR1,0.1503765732049942,0.0,0.175303617,0.0,0.010566294,6.20945336562895
17465,Q96K80,ZC3H10,0.22056853771209717,0.0,0.185815275,0.0,1.913833142,4.087462841250339
17467,Q9NX07,TRNAU1AP,0.5806204676628113,0.368708868,0.059792318,0.0,2.165056661,6.569855608330948
17469,Q8NEA4,FBXO36,0.19738221168518066,0.150972819,0.238046498,0.0,0.331156463,4.459431618637297
17470,Q96TC7,RMDN3,0.2880597710609436,0.14933641,0.91111311,1.0,3.509863335,5.954196310386875
17472,Q9H8Y8,GORASP2,0.9363806247711182,0.999979376,0.997578555,1.0,3.33037339,6.614709844115208
17474,Q9H4A4,RNPEP,0.856704592704773,0.999753913,0.999865598,1.0,4.055036853,4.754887502163468
17477,Q96N67,DOCK7,0.6019490361213684,0.796414702,0.904569922,1.0,1.346757654,5.672425341971495
17478,Q9BVC5,C2orf49,0.29751625657081604,0.0,0.704676909,1.0,3.082912191,4.321928094887363
17480,P10768,ESD,0.9384174942970276,0.999860827,0.983026411,1.0,3.125747039,5.857980995127572
17485,Q5RGS3,FAM74A1,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
17486,P0CG39,POTEJ,0.6715899109840393,0.999999999,0.999999999,1.0,0.0,2.584962500721156
17487,P55851,UCP2,0.13091614842414856,0.0,0.289245254,0.0,4.36271121,0.0
17488,Q9P1Q5,OR1A1,0.18019156157970428,0.130161821,0.045729231,0.0,0.029185708,0.0
17489,S4R3Y5,MTRNR2L11,0.13950306177139282,0.0,0.0,0.0,0.0,3.0
17490,A0A075B6H7,IGKV3-7,0.31811240315437317,0.700122037,0.267382912,0.0,0.0,0.0
17492,Q9UPI3,FLVCR2,0.28253480792045593,0.728058748,0.037471687,0.0,0.79060532,4.584962500721156
17493,A2RU49,HYKK,0.20869772136211395,0.301435333,0.295344316,0.0,0.98629466,0.0
17494,Q96RB7,OR5M11,0.1610690802335739,0.0,0.0,0.0,0.0,4.459431618637297
17497,Q9H204,MED28,0.2214563488960266,0.0,0.134436988,0.0,3.127864953,6.94251450533924
17498,Q6P2H8,TMEM53,0.14778585731983185,0.0,0.250101248,0.0,2.048188444,4.523561956057013
17499,Q9Y6Q5,AP1M2,0.235434427857399,0.523691551,0.991948387,1.0,4.350073261,0.0
17501,Q14190,SIM2,0.15444044768810272,0.0,0.281259114,0.0,2.220976844,4.321928094887363
17505,Q8TDS5,OXER1,0.21201317012310028,0.0,0.040544998,0.0,2.152559299,3.700439718141092
17506,Q8NGM8,OR6M1,0.15441307425498962,0.0,0.08152192,0.0,0.0,4.392317422778761
17507,Q2TAA8,TSNAXIP1,0.2695651352405548,0.170654344,0.734368228,1.0,0.425290103,5.459431618637297
17509,Q01432,AMPD3,0.7900756597518921,0.999647211,0.921296744,1.0,0.893990126,6.169925001442312
17511,P51606,RENBP,0.36923256516456604,0.484324792,0.774534845,1.0,2.266189001,4.754887502163468
17512,P08754,GNAI3,0.7015894651412964,0.999999532,0.999997855,1.0,3.020616172,7.900866807980749
17513,P06737,PYGL,0.8006736040115356,0.984233122,0.9999004,1.0,1.128085574,7.357552004618084
17515,Q9NRY2,INIP,0.201223686337471,0.492856089,0.713731156,1.0,2.072977485,4.807354922057604
17518,P35606,COPB2,0.9365389943122864,0.999596626,0.999999634,1.0,3.824677077,6.807354922057604
17519,Q9H875,PRKRIP1,0.2700260579586029,0.0,0.034858336,0.0,2.40020945,6.087462841250339
17521,Q9NWU1,OXSM,0.42428866028785706,0.822970019,0.8325608,1.0,2.465596308,7.562242424221073
17524,P07492,GRP,0.13972342014312744,0.0,0.20186738,0.0,0.0,7.169925001442312
17525,Q9HD90,NEUROD4,0.1361711621284485,0.0,0.163020344,0.0,0.0,4.087462841250339
17526,O00602,FCN1,0.28490304946899414,0.254083368,0.809898708,1.0,4.401316711,6.768184324776926
17527,Q8WYR4,RSPH1,0.14332105219364166,0.0,0.179598484,0.0,2.371272494,6.3750394313469245
17529,Q8N4T4,ARHGEF39,0.5474870800971985,0.860833479,0.234334905,0.0,3.511083371,4.087462841250339
17530,O00410,IPO5,0.935566246509552,0.999999516,0.999999987,1.0,3.122713445,7.139551352398794
17531,P49750,YLPM1,0.6399259567260742,0.638621305,0.79701331,1.0,2.454557772,5.247927513443585
17532,P30536,TSPO,0.9394232630729675,0.999904936,0.999995184,1.0,5.205349665,6.658211482751795
17533,Q9H3J6,MTRFR,0.13091614842414856,0.0,0.296976252,0.0,1.853187993,0.0
17534,P35913,PDE6B,0.19533005356788635,0.39133757,0.730301741,1.0,0.170582341,7.321928094887363
17536,A0A0B4J271,TRAV12-3,0.13091614842414856,0.0,0.058853216,0.0,0.0,0.0
17537,Q9H9A6,LRRC40,0.23001834750175476,0.153660181,0.884985681,1.0,1.590718379,5.672425341971495
17538,Q99612,KLF6,0.20908083021640778,0.0,0.226980414,0.0,7.549956586,6.569855608330948
17540,O71037,ERVK-19,0.13091614842414856,0.0,0.260060359,0.0,0.0,0.0
